ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Olpae-426,Greece,37.6472263,22.7475357,751,Olpae,-426,"['Greece', 'Peloponnesian']",Great Peloponnesian War,Athens,"Peloponesian League, Sparta",,,,Land,,No,,,,"The Battle of Olpae took place during the Peloponnesian War in 426 BC, between armies led by Athens and Sparta."
Oltenitza1853,Romania,44.0854664,26.637483,752,Oltenitza,1853,"['Russia', 'Moldavia', 'Turkey', 'Russian', 'Russians', 'British', 'French']",Crimean War,Ottoman Empire,Russia,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p178",,,The Battle of Oltenița (or Oltenitza) was fought on 4 November 1853
Oriamendi1837,Spain,43.294873,-1.991956,757,Oriamendi,1837,"['Carlists', 'Spanish', 'British']",1st Carlist War,Carlists,"Spain, United Kingdom",,,3.0,Land,,No,"Spain's First Carlist War, 1833-1840, Mark Lawrence, p163",,,The Battle of Oriamendi (Basque: Oriamendiko Gudua) was fought on 16 March 1837 during the First Carlist War. The battle was an overwhelming victory for the Carlists.
Osel Island1719,Estonia,58.4849721,22.6136408,760,Osel Island,1719,"['Osel Island', 'Sweden', 'Russian', 'Estonia', 'Swedish', 'Russian']",2nd Great Northern War,Russia,Sweden,,,,Sea,,No,,,,"The Battle of Ösel Island took place on May 24(4 June), 1719 (O.S.), during the Great Northern War. It was fought near the island of Saaremaa (Ösel)."
Ostrovo1043,Bulgaria,43.686502,26.6076024,761,Ostrovo,1043,"['Normans', 'Byzantine', 'Italy', 'Monopoli', 'Thessalonica', 'Bulgaria']",Later Byzantine Military Rebellions,Byzantium,Rebel General George Maniakes,,,,Land,,No,,,,"The Battle of Ostrovo occurred in 1041 near Ostrovo, an area close to the lake of the same name in modern Northern Greece."
Palan1883,Vietnam,21.0199829,105.8035227,"Showalter, p722",Palan,1883,,Sino-French War,France,"Vietnam, China",,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p722",,,The Battle of Palan (1 September 1883) was one of several clashes between the Tonkin Expeditionary Corps and Liu Yongfu's Black Flag Army during the Tonkin campaign (1883–1886).
Pamplona1813,Spain,42.812526,-1.6457745,772,Pamplona,1813,"['Vitoria', 'British', 'Spanish', 'Pamplona', 'French', 'France']",Napoleonic War,"United Kingdom, Spain",France,,,,Land,,No,,,,== Italian War of 1494–98 ==
Pancorbo1808,Spain,42.6300393,-3.1114879,773,Pancorbo,1808,"['Napoleonic', 'Spanish', 'Zornoza', 'French', 'Pancorbo', 'Valmaseda']",Napoleonic Wars,France,Spain,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p533",,,Battle of Pancorbo may refer to the following armed conflicts:
Panipat1526,India,29.3909464,76.9635023,774,Panipat,1526,"['Kabul', 'India', 'Punjab', 'Afghan', 'Delhi', 'Panipat', 'Delhi']",Mughal Conquest of Northern India,Mughal Empire,Sultanate of Delhi,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p303",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Panipat1556,India,29.3909464,76.9635023,774,Panipat,1556,"['Delhi', 'Afghan', 'Hindu', 'Akbar', 'Panipat', 'Delhi', 'Akbar', 'Mughal Empire']",Mughal Conquest of Northern India,Mughal Empire,"Afghanistan, Hindus",,,3.0,Land,,No,"Warfare in Pre British India, Kaushik Roy, 2015, p224",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Panipat1761,India,29.3909464,76.9635023,774,Panipat,1761,"['Indian', 'Ahmad Shah', 'Afghan', 'North of Delhi', 'Panipat', 'Bhao']",Indian Campaigns of Ahmed Shah,Afghanistan,Marathas,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p438",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Paso de Cuevas1865,Paraguay,-28.650068,-59.3745931,779,Paso de Cuevas,1865,"['Brazilian', 'Paraguayan']",War of the Triple Alliance,Paraguay,Brazil,,,1.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p318-319",1,,The Battle of Paso de Cuevas was fought on 12 August 1865 during the Paraguayan invasion of the Argentine province of Corrientes.
Pastrengo1848,Italy,45.496642,10.7921311,"Showalter, p589",Pastrengo,1848,,1st Italian War of Independence,Piedmont,Habsburg Empire,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p589",,,"The Skirmish of Pastrengo was fought between the Piedmontese and Austrian army on 30 April 1848, in the course of the First Italian War of Independence."
Pesaro1815,Italy,43.8998092,12.8594753,"Showalter, p559",Pesaro,1815,,Napoleonic Wars (100 Days Campaign),Habsburg Empire,Kingdom of Naples,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p559",,,The Battle of Pesaro was a minor battle in the Neapolitan War that took place on 28 April 1815 in the town of Pesaro.
Petra548-549,Jordan,30.320959,35.478949,791,Petra,548-549,"['Persia', 'Petra', 'Persian']",Byzantine-Persian Wars,Persia,"Lazica, Byzantium",,,2.0,Land,,No,"Hutchinson's Dictionary of Ancient and Medieval Warfare, ""Petra, Siege of""; Harbottle's Dictionary of Battles, p197",,,The Battle of Petra was the final battle fought in the Greek War of Independence.
Petra551,Jordan,30.320959,35.478949,791,Petra,551,['Georgia'],Byzantine-Persian Wars,Byzantium,Persia,,,2.0,Land,,No,"Hutchinson's Dictionary of Ancient and Medieval Warfare, ""Petra, Siege of""; Harbottle's Dictionary of Battles, p197",,,The Battle of Petra was the final battle fought in the Greek War of Independence.
Petra1829,Greece,38.3722704,23.0539017,"Showalter, p588",Petra,1829,,Greek War of Independence,Greek Rebels,Ottoman Empire,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p588",,,The Battle of Petra was the final battle fought in the Greek War of Independence.
Phnom Penh1599,Cambodia,11.5563738,104.9282099,794,Phnom Penh,1599,"['Phnom Penh', 'Spanish', 'Portuguese', 'Cambodias', 'Cambodians', 'Phnom Penh', 'Spaniard', 'Cambodia']",Cambodian-Spanish War,Cambodia,Spain,,,,Land,,Yes,,,,Battle of Phnom Penh may refer to events in the following conflicts:
Phnom Penh1975,Cambodia,11.5563738,104.9282099,794,Phnom Penh,1975,"['Phnom Penh', 'Cambodian', 'Cambodia', 'North Vietnamese', 'Phnom Penh']",Cambodian Civil War,"North Vietnam, Khmer Rouge",Cambodian Royalists,,,,Land,,Battle followed by massacre,,,,Battle of Phnom Penh may refer to events in the following conflicts:
Phnom Penh1979,Cambodia,11.5563738,104.9282099,794,Phnom Penh,1979,"['Phnom Penh', 'Vietnam', 'Cambodia', 'Saigon', 'Vietnamese', 'Cambodian']",Vietnamese-Cambodian War,"Vietnam, Cambodian Rebels",Khmer Rouge,,,4.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p896",,,Battle of Phnom Penh may refer to events in the following conflicts:
Pingcheng-200,China,40.075666,113.298026,798,Pingcheng,-200,"['Han', 'Han', 'Shanxi']",Wars of the Former Han,Xiongnu,Han,,,4.0,Land,,No,,,,The Battle of Baideng (白登之戰) was a military conflict between Han China and the Xiongnu in 200 BC.
Piperdean1436,United Kingdom,55.932112,-2.360664,799,Piperdean,1436,"['Anglo', 'Scotland', 'Cockburnspath', 'English']",Anglo-Scottish Border Wars,Scotland,England,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p270",,,"The Battle of Piperdean was an engagement in the Scottish Borders, fought on 10 September 1435 between the Kingdom of Scotland and the Kingdom of England."
Placentia271,Italy,45.0526206,9.6929845,801,Placentia,271,"['Roman', 'Italy', 'Alemanni', 'Placentia', 'Piacenza', 'Alemanni', 'Rome']",Roman Alemannic Wars,Alemmani,Rome,,,,Land,,No,,,,"The Battle of Placentia was fought in 271 between a Roman army led by Emperor Aurelian and the Juthungi tribe, near modern Piacenza. The result was Juthungian victory."
Placentia456,Italy,45.0526206,9.6929845,801,Placentia,456,"['Roman', 'Rome', 'Roman', 'Sicily', 'Gaul', 'Piacenza', 'Majorian']",Later Roman Wars of Succession,General Ricimer,Emperor Avitus,,,,Land,,No,,,,The Roman Civil War of 456 was a civil war fought in the Western Roman Empire during the second half of 456 AD.
Plovdiv1878,Bulgaria,42.1354079,24.7452904,804,Plovdiv,1878,"['Russo', 'Russian', 'Plovdiv', 'Turkish', 'Turkish', 'Turkey']",Russo-Turkish War,Russia,Turkey,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p597",,,"The Battle of Plovdiv, or Battle of Philippopolis, was one of the final battles of the 1877-1878 Russo-Turkish War. "
Plowce1331,Poland,52.6127054,18.6356488,804,Plowce,1331,"['Teutonic', 'Teutonic', 'Pomerania', 'Estonia', 'Poland', 'Lithuania']",Wars of the Teutonic Knights,Poland,Teutonic Knights,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p244",,,The Battle of Płowce took place on 27 September 1331 between the Kingdom of Poland and the Teutonic Order.
Podhajce1667,Ukraine,49.2744124,25.1313297,805,Podhajce,1667,"['Russo', 'Poland', 'Moscow', 'Russian', 'Piotr', 'Ukraine', 'Polish', 'Polish']",Russo-Polish Wars,Poland,"Cossacks, Crimean Tatar Khanate",,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p301",,,Battle of Podhajce may refer to
Point Pelee1763,United States,41.962776,-82.5206287,805,Point Pelee,1763,"['Detroit', 'Ottawa', 'Fort Niagara', 'Point Pelee', 'Niagara']",Pontiacs War,Ottawa Indians,United Kingdom,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p123",,1.0,The Battle of Point Pelee was a military engagement in 1763 during Pontiac's Rebellion.
Polotsk1563,Belarus,55.4831573,28.7990619,807,Polotsk,1563,"['Poland', 'Russia', 'Lithuanian', 'Moscow']",Livonian War,Russia,Poland-Lithuania,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p22",,,Battle of Polotsk may refer to the following battles which took place during the Napoleon's invasion of Russia:
Polotsk1579,Belarus,55.4831573,28.7990619,807,Polotsk,1579,"['Russia', 'Poland', 'Russia', 'Polotsk']",Livonian War,Poland,Russia,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p22",,,Battle of Polotsk may refer to the following battles which took place during the Napoleon's invasion of Russia:
Poznan1704,Poland,52.406374,16.9251681,"Showalter, p416",Poznan,1704,,2nd Great Northern War,Sweden,"Saxony, Poland",,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p416",,,"The Battle of Poznań took place on August 9, 1704 in Poznań, Poland during the Great Northern War."
Prague1742,Czechia,50.0755381,14.4378005,"Showalter, p430",Prague,1742,,War of the Austrian Succession,Habsburg Empire,France,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p430",,,The 1742 Siege of Prague was an extended blockade of the Bohemian capital during the War of the Austrian Succession.
"Puerto Cabello, 1743",Venezuela,10.4657805,-68.0668695,"Clodfelter, p77",Puerto Cabello,1743,,War of the Austrian Succession,Spain,United Kingdom,,,1.0,Land and Sea,,No,"Clodfelter, ",,,The Battle of Puerto Cabello was a failed attack on a Spanish colonial port during the War of Jenkins' Ear on 16 April 1743.
Puerto Cabello1812,Venezuela,10.466667,-68.016667,823,Puerto Cabello,1812,[],Venezuelan War of Independence,Spain,Venezuelan Rebels,,,,Land,,No,,,,The Battle of Puerto Cabello was a failed attack on a Spanish colonial port during the War of Jenkins' Ear on 16 April 1743.
Puerto Cabello1962,Venezuela,10.466667,-68.016667,823,Puerto Cabello,1962,"['Venezuelan', 'Venezuela', 'Puerto   Cabello', 'Puerto del Gallinero']",Venezuelan Portenazo Uprising,Venezuela,Venezuelan Leftists,,,,Land,,No,,,,The Battle of Puerto Cabello was a failed attack on a Spanish colonial port during the War of Jenkins' Ear on 16 April 1743.
Pulkkila1808,Finland,64.266667,25.8644783,824,Pulkkila,1808,"['Russian', 'Finland', 'Swedish', 'Swedish', 'Russian']",Napoleonic Wars (Russo-Swedish War),Sweden,Russia,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p566",,,The Battle of Pulkkila was fought between Swedish and Russian forces near Pulkkila in Northern Ostrobothnia on 2 May 1808 during the Finnish War.
Pullalur610,India,12.9716246,79.7082834,824,Pullalur,610,"['Indian', 'Chalukya', 'Kanchi']",Indian Dynastic Wars,Challukya,Pallava,,,,Land,,No,,,,The Battle of Pullalur was fought between the Chalukya king Pulakesin II and the Pallava king Mahendravarman I in the town of Pullalur (or Pollilur) in about 618–19.
Purandar1665,India,18.2825268,73.973492,825,Purandar,1665,"['Surat', 'Purandar', 'Poona']",Mughal-Maratha Wars,Mughal Empire,Marathas,,,,Land,,No,,,,The Battle of Purandar was fought between the Mughal Empire and the Marathas in 1665.
Rahon1710,India,31.0521281,76.1174988,836,Rahon,1710,['Punjab'],Mughal-Sikh Wars,Punjab,Mughal Empire,,,,Land,,No,,,,The Battle of Rahon was fought between Sikhs and Mughal Empire on 11 October 1710.
Rakvere1268,Estonia,59.3470847,26.3593036,838,Rakvere,1268,"['Teutonic', 'Novgorods', 'Danes', 'Teutonic', 'Estonia', 'Danes', 'Germans']",Early Wars of the Teutonic Knights,Novgorod,"Denmark, Teutonic Knights",,,,Land,,No,,,,"Battle or Siege of Wesenberg, Rakvere, or Rakovor may refer to"
Ramadi1917,Iraq,33.4352789,43.2811579,838,Ramadi,1917,"['Baghdad', 'Anglo']",World War I,United Kingdom,Ottoman Empire,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p415",1,,Battle of Ramadi may refer to one of the following:
Rappahannock Station1863,United States,38.1955709,-77.1909556,841,Rappahannock Station,1863,"['American', 'Virginia', 'Manassas']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"Battle of Rappahannock Station may refer to two battles during the American Civil War near modern Remington, Virginia, along the Rappahannock River:"
Rhodes-305,Greece,36.4340533,28.2176379,851,Rhodes,-305,[],Wars of the Diadochi,"Rhodes, Ptolmeic Egypt",Demetrius Poliorcetes,,,4.0,Land and Sea,,No,"Warfare in the Classical World, John Warry, 1980, p90-91. Demetrius took 200 vessels from his fighting fleet and 150 from his auxiliary fleet, plus 1,000 private trading craft",1,,Battle of Rhodes can refer to several battles and sieges throughout history.
Rhodes-88,Greece,36.4340533,28.2176379,851,Rhodes,-88,"['Asia Minor', 'Roman', 'Italian', 'Rhodian', 'Greece', 'Chaeronea']",1st Mithradatic War,Rhodes,Pontus,,,,Land,,No,,,,Battle of Rhodes can refer to several battles and sieges throughout history.
Rhodes1310,Greece,36.4340533,28.2176379,851,Rhodes,1310,"['Muslim', 'Jerusalem', 'Byzantine', 'Rhodes', 'Turks', 'Christian', 'Turks']",Later Crusader-Muslim Wars,Knights Hospitallier,Byzantium,,,,Land,,No,,,,Battle of Rhodes can refer to several battles and sieges throughout history.
Rhodes1480,Greece,36.4340533,28.2176379,851,Rhodes,1480,"['Turkish', 'Venice']",Turkish Imperial Wars,Knights of St John,Ottoman Empire,,,,Land,,No,,,,Battle of Rhodes can refer to several battles and sieges throughout history.
Rhodes1522,Greece,36.4224227,28.214955,852,Rhodes,1522,"['Turkish', 'Rhodes', 'Ottoman']",Turkish Imperial Wars,Ottoman Empire,Knights Hospitallier,,,4.0,Land ,,No,"Encyclopedia of Warfare, Showalter, 2014, p290-291",,,Battle of Rhodes can refer to several battles and sieges throughout history.
Ridgefield1777,United States,41.3073533,-73.564754,"Showalter, p455",Ridgefield,1777,,War of the American Revolution,United Kingdom,United States,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p455",,,"The Battle of Ridgefield was a series of American Revolutionary War skirmishes in Danbury, Connecticut and Ridgefield, Connecticut."
Rivers Bridge1865,United States,35.0641463,-92.8844403,857,Rivers Bridge,1865,"['American', 'Carolinas', 'Savannah', 'South Carolina']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"The Battle of Rivers' Bridge (also known as the Action at Rivers' Bridge) took place during the American Civil War on February 3, 1865."
Rodeo de Chacon1831,Argentina,-33.2994918,-68.0511007,860,Rodeo de Chacon,1831,"['Oncativo', 'Unitarist', 'Las Catitas', 'Bolivia', 'Quiroga']",Argentine Civil Wars,Argentine Federalists,Argentine Unitarists,,,,Land,,No,,,,"The Battle of Rodeo del Chacón, fought in Potrero de Chacón, Argentina on 28 March 1831, was a battle during the civil war between Unitarian and Federalist forces."
Rohilla1621, India,31.7165851,74.912833,860,Rohilla,1621,"['Sikhs', 'Punjab']",Early Mughal-Sikh Wars,Punjab,Mughal Empire,,,1.0,Land,,No,,,,"The Battle of Rohilla, also known as the Battle of Hargobindpur, was a 1621 campaign by the Mughal Empire against the growing influence of the Sikhs.  "
Rostov1918,Russia,47.2611562,39.4879163,865,Rostov,1918,"['Russian', 'Ukraine', 'Russia', 'Ekaterinodar']",Russian Civil War,Bolsheviks,Ukrainian Secessionists,,,,Land,,No,,,,Three battles of the Eastern Front of World War II around the city of Rostov-on-Don on the Sea of Azov are known as the Battle of Rostov:
Rostov1920,Russia,47.2611562,39.4879163,865,Rostov,1920,"['Russian', 'Torgovaya']",Russian Civil War,Bolsheviks,Russian Whites,,,,Land,,No,,,,Three battles of the Eastern Front of World War II around the city of Rostov-on-Don on the Sea of Azov are known as the Battle of Rostov:
Rostov1941,Russia,47.2611562,39.4879163,865,Rostov,1941,"['Russian', 'Russia']",World War II,USSR,Germany,,,6.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p449; p451",1,,Three battles of the Eastern Front of World War II around the city of Rostov-on-Don on the Sea of Azov are known as the Battle of Rostov:
Rostov1942,Russia,47.2611562,39.4879163,865,Rostov,1942,['Kharkov'],World War II,Germany,USSR,,,5.0,Land,,No,,1,,Three battles of the Eastern Front of World War II around the city of Rostov-on-Don on the Sea of Azov are known as the Battle of Rostov:
Sabine Pass1862,United States,29.7322156,-93.9022809,873,Sabine Pass,1862,"['American', 'Texas']",American Civil War,United States,Confederate States of America,,,1.0,Land and Sea,,No,,1,,Two Battles of Sabine Pass were fought during the American Civil War:
Sabine Pass1863,United States,29.7322156,-93.9022809,873,Sabine Pass,1863,"['American', 'Texas']",American Civil War,Confederate States of America,United States,,,1.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p281",1,,Two Battles of Sabine Pass were fought during the American Civil War:
Sacramento1847,United States,28.62382,-106.1278014,874,Sacramento,1847,"['Sacramento', 'American', 'Brazito', 'Chihuahua', 'Doniphan']",American-Mexican War,United States,Mexico,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p649",,,Battle of Sacramento may refer to the following conflicts:
Saigon1859,Vietnam,10.8230989,106.6296638,876,Saigon,1859,"['French', 'Spanish', 'Franco-Spanish', 'Danang', 'Saigon', 'Saigon', 'Vietnam', 'France']",French Conquest of Indo-China,"France, Spain",Vietnam,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p620",,,The Battle of Saigon may refer to several battles in the city of Saigon in Vietnam.
Saigon1968,Vietnam,10.8230989,106.6296638,876,Saigon,1968,"['North Vietnamese', 'Saigon']",Vietnam War,"United States, South Vietnam","North Vietnam, Viet Cong",,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p887. 35 NVA and Viet Cong battalions attacked Saigon (approx 35,000 men)",,,The Battle of Saigon may refer to several battles in the city of Saigon in Vietnam.
Saigon1975,Vietnam,10.8230989,106.6296638,876,Saigon,1975,"['North Vietnamese', 'Saigon', 'Saigon', 'Americans']",Vietnam War,North Vietnam,South Vietnam,,,3.0,Land,,No,,1,,The Battle of Saigon may refer to several battles in the city of Saigon in Vietnam.
St Albans1455,United Kingdom,51.7472204,-0.3493187,876,St Albans,1455,"['Warwick', 'London', 'Lancastrians']",Wars of the Roses,Yorkists,Lancastrians,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p283",,,The Battle of St Albans may refer to one of the two battles fought in or near the city of St Albans during the English Wars of the Roses:
St Albans1461,United Kingdom,51.7472204,-0.3493187,876,St Albans,1461,"['Warwick', 'London', 'Lancastrian']",Wars of the Roses,Lancastrians,Yorkists,,,,Land,,No,,,,The Battle of St Albans may refer to one of the two battles fought in or near the city of St Albans during the English Wars of the Roses:
St Eustache1837,Canada,45.5776385,-74.0015723,879,St Eustache,1837,"['French', 'Quebec', 'Montreal']",French-Canadian Rebellion,"United Kingdom, Canada",Quebecois Rebels,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p634",,1.0,"The Battle of Saint-Eustache was a decisive battle in the Lower Canada Rebellion in which government forces defeated the principal remaining Patriotes camp at Saint-Eustache on December 14, 1837."
St Quentin1557,France,49.8475237,3.2439646,884,St Quentin,1557,"['France', 'Spanish', 'French', 'Montmorency']",5th Habsburg Valois War,Habsburg Empire,France,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p221",,,"There have been a number of battles known as the Battle of Saint Quentin, most of which were fought in the vicinity of Saint-Quentin, Aisne in Picardy, France."
St Quentin1871,France,49.8475237,3.2439646,884,St Quentin,1871,['Paris'],Franco-Prussian War,Prussia,France,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p706",,,"There have been a number of battles known as the Battle of Saint Quentin, most of which were fought in the vicinity of Saint-Quentin, Aisne in Picardy, France."
St Quentin1914,France,49.8475237,3.2439646,884,St Quentin,1914,"['British', 'French', 'Allies', 'Bellicourt', 'Bellinglise']",World War I,"United Kingdom, France",Germany,,,,Land,,No,,,,"There have been a number of battles known as the Battle of Saint Quentin, most of which were fought in the vicinity of Saint-Quentin, Aisne in Picardy, France."
Salado1842,United States,30.9471278,-97.5386204,886,Salado,1842,"['Texan', 'San Antonio', 'Mexican', 'Texans', 'Mexicans', 'San Antonio', 'American']",Texan Wars of Independence,Texan Rebels,Mexico,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p247",,1.0,This battle should not be confused with the 1813 Battle of Rosillo Creek.
Samarkand1497-1498,Uzbekistan,39.627012,66.9749731,892,Samarkand,1497-1498,['Samarkand'],Mughal-Uzbek Wars,Uzbeks,Mughals,,,,Land,,No,,,,Siege of Samarkand may refer to multiple sieges of Samarkand:
Samos1824,Greece,37.7547857,26.9777701,893,Samos,1824,"['Turkish', 'Ikaria', 'Greek', 'Bodrum']",Greek War of Independence,Greek Rebels,Turkey,,,1.0,Sea,,No,"Clodfelter, Warfare and Armed Conflict, p191",,,"The Battle of Samos (Greek: Ναυμαχία της Σάμου) was a naval battle fought on August 5–17, 1824 off the Greek island of Samos during the Greek War of Independence."
Sampford Courtenay1549,United Kingdom,50.7907967,-3.9507296,893,Sampford Courtenay,1549,"['Pro-Catholic', 'Cornwall']",Western Rebellion,England,Catholic Rebels,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p324",,,The Battle of Sampford Courtenay was one of the chief military engagements in the Western Rebellion of 1549.
Sandomierz1809,Poland,50.6822405,21.7501781,"Clodfelter, p159",Sandomierz,1809,,Napoleonic Wars (5th Coalition),Habsburg Empire,Duchy of Warsaw,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p159",,,The Battle of Sandomierz was a battle between the Polish–Lithuanian Commonwealth and Sweden during the Deluge in 1656.
Sandomierz1656,Poland,50.6822405,21.7501781,895,Sandomierz,1656,"['Sweden', 'Poland']",1st Northern War,Sweden,Poland,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p56",,,The Battle of Sandomierz was a battle between the Polish–Lithuanian Commonwealth and Sweden during the Deluge in 1656.
Sandwich851,United Kingdom,51.2867173,1.4686423,896,Sandwich,851,"['Britain', 'English', 'Athelstan', 'Athelstan', 'Sandwich', 'Thames']",Viking Raids on Britain,"Wessex, Kent",Vikings,,,,Sea,,No,,,,Battle of Sandwich may refer to the following naval battles:
Sandwich1460,United Kingdom,51.274017,1.337427,896,Sandwich,1460,"['Yorkist', 'Sandwich', 'Warwick', 'Northampton']",Wars of the Roses,Yorkists,Lancastrians,,,,Land,,No,,,,Battle of Sandwich may refer to the following naval battles:
San Marcial1813,Spain,43.3380021,-1.7915906,901,San Marcial,1813,"['San Marcial y 1813 y', 'San Sebastian']",Napoleonic Wars,Spain,France,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p543",,,"The Battle of San Marcial, waged on 31 August 1813, was one of the last battles fought on Spanish soil during the Peninsular War."
Santa Cruz1899,Philippines,14.2651255,121.3658374,904,Santa Cruz,1899,[],Philippine- American War,United States,Philipino Rebels,,,,Land,,No,,,,This Battle of Santa Cruz was fought in the early stages of the Philippine–American War during General Henry W. Lawton's Laguna de Bay campaign.
Santa Maura1810,Greece,38.7064829,20.4969563,"Clodfelter, p147",Santa Maura,1810,,Napoleonic Wars (3rd Coalition),"United Kingdom, Corsican Irregulars","France, Greek irregulars",,,1.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p147",,,Siege of Santa Maura can refer to one of the following sieges of the fortress and island of Santa Maura (now Lefkada):
Santa Rosa Island1861,United States,33.9660841,-120.180486,908,Santa Rosa Island,1861,"['Santa Rosa Island', 'American', 'Santa Rosa Island', 'Florida', 'New York']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"The Battle of Santa Rosa Island (October 9, 1861) was an unsuccessful Confederate attempt to take Union-held Fort Pickens on Santa Rosa Island, Florida."
Sao del Indio1895,Cuba,21.1944845,-76.6042466,909,Sao del Indio,1895,"['Cuban', 'Spanish', 'Cuban', 'Canella']",2nd Cuban War of Independence,Cuban Rebels,Spain,,,,Land,,No,,,,The Battle of El Indio Sao was a battle of the Cuban War of Independence which took place on the 31st of August 1895 in Oriente Province of Cuba.
Sapienza1354,Greece,36.766335,21.6729733,910,Sapienza,1354,"['Venetian-Genoese', 'Venice', 'Venice', 'Methone', 'Greece', 'Venetian', 'Genoese']",Venetian-Genoese Wars,Genoa,Venice,,,,Sea,,No,,,,"The naval Battle of Sapienza, also known as the Battle of Porto-Longo or Battle of Zonklon, took place on 4 November 1354, during the Third Genoese–Venetian War."
Sarsa1704,India,22.8300136,72.6299003,914,Sarsa,1704,"['Anandpur', 'Sikhs']",Mughal-Sikh Wars,Mughal Empire,Punjabi Sikhs,,,,Land,,No,,,,The Battle of Sarsa was fought in 21 December 1704 between the Khalsa and the Mughal Empire.
Saumur1793,France,47.260135,-0.080893,916,Saumur,1793,"['French', 'France', 'Thouars', 'Saumur', 'Angers', 'Republican']",French Revolutionary Wars,Vendeen Rebels,France,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p500",,,The Battle of Saumur took place during the Vendee Revolt.  It occurred in the town of Saumur on 11 June 1793.
Scarpe1918,France,50.4411944,3.4280664,918,Scarpe,1918,"['Arras', 'British', 'Canadians', 'Douai', 'Monchy', 'Germans']",World War I,"United Kingdom, Canada",Germany,,,,Land,,No,,,,The Battle of the Scarpe refers to a number of battles fought on the Western Front during World War I in the Nord-Pas-de-Calais region of France:
Sehested1813,Germany,54.3690009,9.8177177,923,Sehested,1813,"['Holstein', 'Russians', 'Swedes', 'French', 'Sweden', 'Danish', 'Norway', 'Sweden']",Napoleonic Wars,Denmark,"Sweden, Prussia, Russia",,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p552",,,The Battle of Sehested was fought between Danish and Russian-Prussian-British troops at Sehested (in Holstein) on 10 December 1813 during the War of the Sixth Coalition.
Selle1918,France,49.9655984,3.3479732,924,Selle,1918,"['Germans', 'British', 'French', 'Germans']",World War I,"United Kingdom, France",Germany,,,4.0,Land,SELLE18,No,"Banks, Arthur, Military Atlas of the First World War, p167",,,"The Battle of the Selle (17–25 October 1918) took place between Allied forces and the German Army, fought during the Hundred Days Offensive of World War I."
